交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/07/08,TX,202607  ,45606,45960,45240,45564,-131,-0.29%,75442,45563,96273,45545,45565,49240,36972,,一般,,
2026/07/08,TX,202607  ,45965,46003,44904,45207,-488,-1.07%,61514,-,-,45209,45229,49240,36972,,盤後,,
2026/07/08,TX,202608  ,45744,46222,45504,45824,-154,-0.33%,3791,45846,9627,45810,45835,49470,41300,,一般,,
2026/07/08,TX,202608  ,46234,46264,45175,45489,-489,-1.06%,1475,-,-,45466,45494,49470,41300,,盤後,,
2026/07/08,TX,202609  ,46203,46365,45700,46084,-159,-0.34%,57,46015,1586,46004,46026,49651,24962,,一般,,
2026/07/08,TX,202609  ,46232,46298,45450,45761,-482,-1.04%,31,-,-,45676,45714,49651,24962,,盤後,,
2026/07/08,TX,202612  ,46901,47222,46901,47126,34,0.07%,3,46846,307,46832,46861,50228,27382,,一般,,
2026/07/08,TX,202612  ,46600,46600,46394,46394,-698,-1.48%,3,-,-,46509,46570,50228,27382,,盤後,,
2026/07/08,TX,202703  ,-,-,-,-,-,-,0,47700,155,47685,47716,50802,32400,,一般,,
2026/07/08,TX,202703  ,-,-,-,-,-,-,0,-,-,47354,47409,50802,32400,,盤後,,
2026/07/08,TX,202706  ,48449,48449,48449,48449,-260,-0.53%,1,48492,19,48463,48521,51411,47571,,一般,,
2026/07/08,TX,202706  ,48550,48550,48079,48079,-630,-1.29%,3,-,-,48129,48224,51411,47571,,盤後,,
2026/07/09,TX,202607  ,46008,46158,45331,45678,115,0.25%,73407,45648,91340,45677,45682,49240,36972,,一般,,
2026/07/09,TX,202607  ,45458,45984,44575,45727,164,0.36%,72702,-,-,45730,45746,49240,36972,,盤後,,
2026/07/09,TX,202608  ,46261,46430,45650,45987,141,0.31%,7445,45960,15623,45997,46004,49470,41300,,一般,,
2026/07/09,TX,202608  ,45745,46225,44870,45962,116,0.25%,815,-,-,45980,46004,49470,41300,,盤後,,
2026/07/09,TX,202609  ,46431,46526,45803,46166,151,0.33%,468,46166,2009,46146,46157,49651,24962,,一般,,
2026/07/09,TX,202609  ,45852,46390,45073,46105,90,0.20%,69,-,-,46182,46213,49651,24962,,盤後,,
2026/07/09,TX,202612  ,46894,46894,46894,46894,48,0.10%,1,46950,310,46943,46958,50228,27382,,一般,,
2026/07/09,TX,202612  ,46118,46916,46118,46869,23,0.05%,13,-,-,46960,47035,50228,27382,,盤後,,
2026/07/09,TX,202703  ,47941,48004,47723,47948,248,0.52%,9,47822,157,47816,47828,50802,32400,,一般,,
2026/07/09,TX,202703  ,46917,47530,46917,47530,-170,-0.36%,3,-,-,47855,47893,50802,32400,,盤後,,
2026/07/09,TX,202706  ,48739,48739,48739,48739,247,0.51%,10,48617,20,48593,48641,51411,47571,,一般,,
2026/07/09,TX,202706  ,47774,48739,47694,48739,247,0.51%,14,-,-,48647,48731,51411,47571,,盤後,,
2026/07/13,TX,202607  ,46222,46378,45251,45617,-31,-0.07%,115784,45565,53129,45610,45622,49240,36972,,一般,,
2026/07/13,TX,202607  ,45800,46495,45701,46281,633,1.39%,45509,-,-,46240,46282,49240,36972,,盤後,,
2026/07/13,TX,202608  ,46465,46650,45654,45980,20,0.04%,54737,45926,56480,45969,45983,49470,41300,,一般,,
2026/07/13,TX,202608  ,46062,46760,46000,46522,562,1.22%,1383,-,-,46523,46566,49470,41300,,盤後,,
2026/07/13,TX,202609  ,46761,46778,45926,46131,-35,-0.08%,291,46131,2077,46173,46190,49651,24962,,一般,,
2026/07/13,TX,202609  ,46383,46920,46200,46664,498,1.08%,59,-,-,46684,46747,49651,24962,,盤後,,
2026/07/13,TX,202612  ,46966,47036,46700,46956,6,0.01%,10,46956,313,46933,46992,50228,27382,,一般,,
2026/07/13,TX,202612  ,47418,47636,47418,47619,669,1.42%,9,-,-,47450,47537,50228,27382,,盤後,,
2026/07/13,TX,202703  ,48382,48382,47762,47893,71,0.15%,10,47798,154,47775,47822,50802,32400,,一般,,
2026/07/13,TX,202703  ,47953,48033,47898,48020,198,0.41%,9,-,-,48335,48409,50802,32400,,盤後,,
2026/07/13,TX,202706  ,48548,48548,48548,48548,-69,-0.14%,1,48594,17,48547,48642,51411,47571,,一般,,
2026/07/13,TX,202706  ,49268,49268,49268,49268,651,1.34%,1,-,-,49140,49232,51411,47571,,盤後,,
2026/07/14,TX,202607  ,45046,45464,43852,44815,-750,-1.65%,126891,44790,20062,44796,44815,49240,36972,,一般,,
2026/07/14,TX,202607  ,45534,45888,45032,45058,-507,-1.11%,43394,-,-,45048,45059,49240,36972,,盤後,,
2026/07/14,TX,202608  ,45531,45800,44032,45135,-791,-1.72%,74254,45145,92298,45134,45150,49470,41300,,一般,,
2026/07/14,TX,202608  ,45926,46216,45391,45412,-514,-1.12%,4886,-,-,45400,45422,49470,41300,,盤後,,
2026/07/14,TX,202609  ,45673,46016,44320,45372,-759,-1.65%,90,45372,2087,45343,45365,49651,24962,,一般,,
2026/07/14,TX,202609  ,46229,46357,45703,45703,-428,-0.93%,47,-,-,45616,45658,49651,24962,,盤後,,
2026/07/14,TX,202612  ,46286,46286,45196,45196,-1760,-3.75%,21,46181,302,46024,46218,50228,27382,,一般,,
2026/07/14,TX,202612  ,47064,47075,46569,46569,-387,-0.82%,4,-,-,46348,46454,50228,27382,,盤後,,
2026/07/14,TX,202703  ,47500,47500,45699,46912,-886,-1.85%,33,47007,130,46993,47021,50802,32400,,一般,,
2026/07/14,TX,202703  ,47402,47402,47402,47402,-396,-0.83%,1,-,-,47209,47269,50802,32400,,盤後,,
2026/07/14,TX,202706  ,48041,48041,46792,47638,-956,-1.97%,16,47846,22,47819,47874,51411,46792,,一般,,
2026/07/14,TX,202706  ,-,-,-,-,-,-,0,-,-,48041,48099,51411,47571,,盤後,,
2026/07/15,TX,202607  ,45353,45842,45033,45830,1040,2.32%,30555,0,10992,45827,45830,49240,36972,,一般,,
2026/07/15,TX,202607  ,44778,45350,44648,45015,225,0.50%,35067,-,-,45021,45042,49240,36972,,盤後,,
2026/07/15,TX,202608  ,45652,46169,45406,46050,905,2.00%,45252,46066,101230,46047,46051,49470,41300,,一般,,
2026/07/15,TX,202608  ,45113,45630,45000,45399,254,0.56%,7786,-,-,45372,45400,49470,41300,,盤後,,
2026/07/15,TX,202609  ,45879,46320,45630,46277,905,1.99%,123,46277,2116,46263,46270,49651,24962,,一般,,
2026/07/15,TX,202609  ,45389,45819,45340,45633,261,0.58%,71,-,-,45552,45614,49651,24962,,盤後,,
2026/07/15,TX,202612  ,46977,47100,46977,47058,877,1.90%,9,47032,304,47027,47038,50228,27382,,一般,,
2026/07/15,TX,202612  ,46079,46494,46042,46494,313,0.68%,7,-,-,46244,46413,50228,27382,,盤後,,
2026/07/15,TX,202703  ,47007,-,-,47007,0,0.00%,4,47876,129,47869,47883,50802,32400,,一般,,
2026/07/15,TX,202703  ,47155,47155,47155,47155,148,0.31%,1,-,-,46781,47249,50802,32400,,盤後,,
2026/07/15,TX,202706  ,48287,48696,48287,48696,850,1.78%,2,48696,21,48677,48704,51411,46792,,一般,,
2026/07/15,TX,202706  ,-,-,-,-,-,-,0,-,-,47901,48054,51411,46792,,盤後,,
2026/07/16,TX,202608  ,45519,46248,45191,45700,-366,-0.79%,70808,45691,106669,45694,45722,49470,41300,,一般,,
2026/07/16,TX,202608  ,46120,46260,45216,45817,-249,-0.54%,53394,-,-,45815,45830,49470,41300,,盤後,,
2026/07/16,TX,202609  ,45882,46477,45488,45949,-328,-0.71%,397,45967,2213,45948,45982,49651,24962,,一般,,
2026/07/16,TX,202609  ,46277,46412,45500,46096,-181,-0.39%,275,-,-,46071,46093,49651,24962,,盤後,,
2026/07/16,TX,202610  ,46067,46770,46057,46300,-267,-0.57%,23,46275,15,46259,46292,46770,46057,,一般,,
2026/07/16,TX,202612  ,46890,47196,46890,47196,164,0.35%,14,46761,306,46744,46779,50228,27382,,一般,,
2026/07/16,TX,202612  ,47175,47175,46418,46472,-560,-1.19%,21,-,-,46810,46910,50228,27382,,盤後,,
2026/07/16,TX,202703  ,47808,47938,47808,47938,62,0.13%,5,47621,126,47601,47641,50802,32400,,一般,,
2026/07/16,TX,202703  ,47490,47490,47490,47490,-386,-0.81%,1,-,-,47665,47745,50802,32400,,盤後,,
2026/07/16,TX,202706  ,48457,48457,48457,48457,-239,-0.49%,1,48415,23,48389,48442,51411,46792,,一般,,
2026/07/16,TX,202706  ,48725,48736,48221,48221,-475,-0.98%,5,-,-,48495,48550,51411,46792,,盤後,,
2026/07/17,TX,202608  ,44250,44512,42527,42725,-2966,-6.49%,103520,42604,110864,42696,42728,49470,41300,,一般,,
2026/07/17,TX,202608  ,45450,45450,44464,44715,-976,-2.14%,57782,-,-,44708,44715,49470,41300,,盤後,,
2026/07/17,TX,202609  ,44506,44768,42800,42975,-2992,-6.51%,548,42873,2482,42953,42990,49651,24962,,一般,,
2026/07/17,TX,202609  ,45709,45709,44739,44946,-1021,-2.22%,329,-,-,44966,44979,49651,24962,,盤後,,
2026/07/17,TX,202610  ,44842,44955,43856,43856,-2419,-5.23%,36,43325,38,43306,43345,46770,43856,,一般,,
2026/07/17,TX,202610  ,45678,45678,45092,45280,-995,-2.15%,37,-,-,45287,45302,46770,45092,,盤後,,
2026/07/17,TX,202612  ,45214,45499,43814,43814,-2947,-6.30%,34,43850,311,43828,43872,50228,27382,,一般,,
2026/07/17,TX,202612  ,46021,46114,45595,45661,-1100,-2.35%,17,-,-,45758,45795,50228,27382,,盤後,,
2026/07/17,TX,202703  ,45807,45807,44700,44700,-2921,-6.13%,8,44700,114,44680,44728,50802,32400,,一般,,
2026/07/17,TX,202703  ,46911,46911,46391,46491,-1130,-2.37%,25,-,-,46608,46645,50802,32400,,盤後,,
2026/07/17,TX,202706  ,46842,46842,45840,45840,-2575,-5.32%,16,45520,31,45491,45549,51411,45840,,一般,,
2026/07/17,TX,202706  ,47602,47646,47200,47300,-1115,-2.30%,20,-,-,47403,47450,51411,46792,,盤後,,
2026/07/20,TX,202608  ,43500,43500,42457,42641,37,0.09%,85444,42662,107003,42639,42645,49470,41300,,一般,,
2026/07/20,TX,202608  ,42700,43771,42173,43481,877,2.06%,68086,-,-,43480,43496,49470,41300,,盤後,,
2026/07/20,TX,202609  ,43655,43726,42760,42898,25,0.06%,539,42868,2844,42864,42873,49651,24962,,一般,,
2026/07/20,TX,202609  ,42956,44002,42500,43731,858,2.00%,388,-,-,43722,43742,49651,24962,,盤後,,
2026/07/20,TX,202610  ,44011,44011,43380,43450,125,0.29%,7,43217,41,43211,43223,46770,42891,,一般,,
2026/07/20,TX,202610  ,43553,44087,42891,44087,762,1.76%,19,-,-,44053,44097,46770,42891,,盤後,,
2026/07/20,TX,202612  ,43901,44214,43638,44214,364,0.83%,8,43749,310,43742,43757,50228,27382,,一般,,
2026/07/20,TX,202612  ,44054,44277,43671,44272,422,0.96%,13,-,-,44560,44636,50228,27382,,盤後,,
2026/07/20,TX,202703  ,-,-,-,-,-,-,0,44566,116,44557,44575,50802,32400,,一般,,
2026/07/20,TX,202703  ,44836,44836,44245,44245,-455,-1.02%,3,-,-,45390,45482,50802,32400,,盤後,,
2026/07/20,TX,202706  ,45480,45480,45480,45480,-40,-0.09%,1,45372,20,45358,45387,51411,45100,,一般,,
2026/07/20,TX,202706  ,45400,45561,45100,45561,41,0.09%,24,-,-,46220,46346,51411,45100,,盤後,,
2026/07/21,TX,202608  ,43297,44404,43197,44377,1715,4.02%,61234,44375,106920,44370,44376,49470,41300,,一般,,
2026/07/21,TX,202608  ,42641,43592,42640,42979,317,0.74%,42192,-,-,42949,42975,49470,41300,,盤後,,
2026/07/21,TX,202609  ,43600,44600,43447,44597,1729,4.03%,486,44586,3138,44583,44593,49651,24962,,一般,,
2026/07/21,TX,202609  ,42897,43800,42897,43182,314,0.73%,301,-,-,43178,43209,49651,24962,,盤後,,
2026/07/21,TX,202610  ,43834,44750,43834,44747,1530,3.54%,12,44933,53,44928,44939,46770,42891,,一般,,
2026/07/21,TX,202610  ,43400,44098,43400,43576,359,0.83%,30,-,-,43534,43577,46770,42891,,盤後,,
2026/07/21,TX,202612  ,44827,45354,44827,45300,1551,3.55%,7,45465,309,45459,45472,50228,27382,,一般,,
2026/07/21,TX,202612  ,44250,44450,44150,44150,401,0.92%,8,-,-,44064,44120,50228,27382,,盤後,,
2026/07/21,TX,202703  ,-,-,-,-,-,-,0,46279,116,46271,46289,50802,32400,,一般,,
2026/07/21,TX,202703  ,44961,44961,44961,44961,395,0.89%,1,-,-,44880,44940,50802,32400,,盤後,,
2026/07/21,TX,202706  ,46902,46902,46902,46902,1530,3.37%,3,47081,21,47070,47093,51411,45100,,一般,,
2026/07/21,TX,202706  ,-,-,-,-,-,-,0,-,-,45684,45745,51411,45100,,盤後,,
2026/07/22,TX,202608  ,45000,45364,44613,44631,256,0.58%,66011,44645,103996,44621,44627,49470,41300,,一般,,
2026/07/22,TX,202608  ,44573,44998,44414,44961,586,1.32%,31985,-,-,44955,44960,49470,41300,,盤後,,
2026/07/22,TX,202609  ,45274,45566,44835,44916,330,0.74%,359,44837,3188,44832,44843,49651,24962,,一般,,
2026/07/22,TX,202609  ,44762,45200,44642,45166,580,1.30%,156,-,-,45162,45173,49651,24962,,盤後,,
2026/07/22,TX,202610  ,45693,45859,45300,45300,367,0.82%,18,45159,60,45153,45165,46770,42891,,一般,,
2026/07/22,TX,202610  ,45106,45456,45106,45447,514,1.14%,11,-,-,45479,45497,46770,42891,,盤後,,
2026/07/22,TX,202612  ,46288,46288,45808,45813,348,0.77%,14,45661,312,45658,45665,50228,27382,,一般,,
2026/07/22,TX,202612  ,45695,45808,45695,45808,343,0.75%,7,-,-,45995,46030,50228,27382,,盤後,,
2026/07/22,TX,202703  ,47099,47099,46837,46837,558,1.21%,6,46471,121,46465,46478,50802,32400,,一般,,
2026/07/22,TX,202703  ,46279,-,-,46279,0,0.00%,1,-,-,46795,46846,50802,32400,,盤後,,
2026/07/22,TX,202706  ,47800,47800,47800,47800,719,1.53%,4,47290,23,47276,47305,51411,45100,,一般,,
2026/07/22,TX,202706  ,47170,47635,47170,47635,554,1.18%,8,-,-,47610,47658,51411,45100,,盤後,,
2026/07/23,TX,202608  ,45310,45339,44445,44930,285,0.64%,54342,44912,103097,44930,44935,49470,41300,,一般,,
2026/07/23,TX,202608  ,44453,45205,44395,45034,389,0.87%,36773,-,-,45020,45035,49470,41300,,盤後,,
2026/07/23,TX,202609  ,45471,45501,44676,45101,264,0.59%,244,45099,3230,45132,45142,49651,24962,,一般,,
2026/07/23,TX,202609  ,44700,45366,44658,45216,379,0.85%,172,-,-,45220,45243,49651,24962,,盤後,,
2026/07/23,TX,202610  ,45828,45828,44988,45368,209,0.46%,19,45444,70,45439,45450,46770,42891,,一般,,
2026/07/23,TX,202610  ,44960,45636,44954,45636,477,1.06%,13,-,-,45542,45566,46770,42891,,盤後,,
2026/07/23,TX,202612  ,45966,45966,45480,45600,-61,-0.13%,6,45950,309,45944,45957,50228,27382,,一般,,
2026/07/23,TX,202612  ,45671,46158,45588,46050,389,0.85%,11,-,-,46040,46080,50228,27382,,盤後,,
2026/07/23,TX,202703  ,-,-,-,-,-,-,0,46755,121,46747,46763,50802,32400,,一般,,
2026/07/23,TX,202703  ,46464,46753,46464,46753,282,0.61%,2,-,-,46854,46883,50802,32400,,盤後,,
2026/07/23,TX,202706  ,47300,47300,47223,47223,-67,-0.14%,2,47574,26,47560,47589,51411,45100,,一般,,
2026/07/23,TX,202706  ,47364,47752,47364,47752,462,0.98%,3,-,-,47658,47712,51411,45100,,盤後,,
2026/07/24,TX,202608  ,44166,44499,43640,43905,-1007,-2.24%,69395,43814,102415,43905,43919,49470,41300,,一般,,
2026/07/24,TX,202608  ,44853,45028,43839,44391,-521,-1.16%,53440,-,-,44390,44408,49470,41300,,盤後,,
2026/07/24,TX,202609  ,44349,44688,43820,44074,-1025,-2.27%,661,43949,3591,44077,44095,49651,24962,,一般,,
2026/07/24,TX,202609  ,44986,45228,44080,44603,-496,-1.10%,342,-,-,44592,44617,49651,24962,,盤後,,
2026/07/24,TX,202610  ,44750,44750,44200,44200,-1244,-2.74%,17,44285,69,44164,44406,46770,42891,,一般,,
2026/07/24,TX,202610  ,45001,45001,44408,44408,-1036,-2.28%,12,-,-,44902,44930,46770,42891,,盤後,,
2026/07/24,TX,202612  ,45950,-,-,45950,0,0.00%,38,44852,340,44420,44874,50228,27382,,一般,,
2026/07/24,TX,202612  ,45800,45800,45109,45492,-458,-1.00%,3,-,-,45412,45447,50228,27382,,盤後,,
2026/07/24,TX,202703  ,45592,45592,45592,45592,-1163,-2.49%,1,45592,121,45289,45684,50802,32400,,一般,,
2026/07/24,TX,202703  ,-,-,-,-,-,-,0,-,-,46214,46248,50802,32400,,盤後,,
2026/07/24,TX,202706  ,46352,46352,46352,46352,-1222,-2.57%,4,46352,29,46214,46499,51411,45100,,一般,,
2026/07/24,TX,202706  ,47575,47575,46828,46828,-746,-1.57%,2,-,-,47020,47059,51411,45100,,盤後,,
2026/07/27,TX,202608  ,43888,44083,43176,43907,93,0.21%,66041,43880,103970,43901,43907,49470,41300,,一般,,
2026/07/27,TX,202608  ,43820,44306,43275,43369,-445,-1.02%,51323,-,-,43368,43385,49470,41300,,盤後,,
2026/07/27,TX,202609  ,44060,44234,43377,44040,91,0.21%,538,44037,3686,44072,44082,49651,24962,,一般,,
2026/07/27,TX,202609  ,44028,44458,43473,43552,-397,-0.90%,343,-,-,43540,43565,49651,24962,,盤後,,
2026/07/27,TX,202610  ,44453,44455,43847,44299,14,0.03%,32,44321,65,44315,44327,46770,42891,,一般,,
2026/07/27,TX,202610  ,44638,44638,43835,43862,-423,-0.96%,16,-,-,43568,43844,46770,42891,,盤後,,
2026/07/27,TX,202612  ,44490,44738,44285,44738,-114,-0.25%,15,44787,346,44780,44794,50228,27382,,一般,,
2026/07/27,TX,202612  ,44749,44798,44388,44388,-464,-1.03%,6,-,-,44168,44325,50228,27382,,盤後,,
2026/07/27,TX,202703  ,45592,-,-,45592,0,0.00%,1,45554,120,45549,45560,50802,32400,,一般,,
2026/07/27,TX,202703  ,45592,-,-,45592,0,0.00%,2,-,-,44868,45125,50802,32400,,盤後,,
2026/07/27,TX,202706  ,-,-,-,-,-,-,0,46379,27,46364,46394,51411,45100,,一般,,
2026/07/27,TX,202706  ,46211,46211,46070,46075,-277,-0.60%,4,-,-,45678,45950,51411,45100,,盤後,,
2026/07/28,TX,202608  ,42569,42627,41516,41613,-2267,-5.17%,81786,41573,104993,41609,41614,49470,41300,,一般,,
2026/07/28,TX,202608  ,43956,44241,42787,43172,-708,-1.61%,53743,-,-,43170,43182,49470,41300,,盤後,,
2026/07/28,TX,202609  ,42942,42942,41687,41748,-2289,-5.20%,1027,41743,4536,41769,41781,49651,24962,,一般,,
2026/07/28,TX,202609  ,44133,44405,43010,43371,-666,-1.51%,322,-,-,43361,43380,49651,24962,,盤後,,
2026/07/28,TX,202610  ,42888,42888,41954,41954,-2367,-5.34%,38,41977,91,42010,42022,46770,41954,,一般,,
2026/07/28,TX,202610  ,44475,44548,43250,43634,-687,-1.55%,26,-,-,43579,43607,46770,42891,,盤後,,
2026/07/28,TX,202612  ,43161,43178,42629,42629,-2158,-4.82%,43,42414,373,42406,42423,50228,27382,,一般,,
2026/07/28,TX,202612  ,44924,45018,43690,43691,-1096,-2.45%,6,-,-,44000,44058,50228,27382,,盤後,,
2026/07/28,TX,202703  ,43926,43935,43567,43750,-1804,-3.96%,7,43195,118,43180,43210,50802,32400,,一般,,
2026/07/28,TX,202703  ,44489,44489,44489,44489,-1065,-2.34%,1,-,-,44740,44821,50802,32400,,盤後,,
2026/07/28,TX,202706  ,44600,44828,44085,44300,-2079,-4.48%,27,43956,42,43949,43963,51411,44085,,一般,,
2026/07/28,TX,202706  ,45512,45512,45300,45300,-1079,-2.33%,6,-,-,45570,45642,51411,45100,,盤後,,
