交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/07/06,TX,202607  ,47030,47472,46531,47116,116,0.25%,23741,-,-,47091,47116,49240,36972,,盤後,,
2026/07/06,TX,202608  ,47493,47757,46844,47131,-76,-0.16%,1841,47144,4000,47147,47156,49470,41300,,一般,,
2026/07/06,TX,202608  ,47282,47678,46753,47310,103,0.22%,405,-,-,47308,47338,49470,41300,,盤後,,
2026/07/06,TX,202609  ,47777,47960,47100,47363,-25,-0.05%,66,47363,1441,47352,47362,49651,24962,,一般,,
2026/07/06,TX,202609  ,47500,47820,47000,47369,-19,-0.04%,20,-,-,47503,47536,49651,24962,,盤後,,
2026/07/06,TX,202612  ,48688,48688,48084,48084,-88,-0.18%,7,48101,287,48096,48106,50228,27382,,一般,,
2026/07/06,TX,202612  ,48400,48400,48136,48136,-36,-0.07%,2,-,-,48277,48336,50228,27382,,盤後,,
2026/07/06,TX,202703  ,-,-,-,-,-,-,0,48990,154,48985,48996,50802,32400,,一般,,
2026/07/06,TX,202703  ,49460,49460,49430,49430,356,0.73%,3,-,-,49171,49226,50802,32400,,盤後,,
2026/07/06,TX,202706  ,-,-,-,-,-,-,0,49818,19,49794,49843,51411,47571,,一般,,
2026/07/06,TX,202706  ,50200,50200,50200,50200,291,0.58%,1,-,-,49981,50081,51411,47571,,盤後,,
2026/07/07,TX,202607  ,47000,47187,45599,45775,-1099,-2.34%,86627,45695,100160,45753,45773,49240,36972,,一般,,
2026/07/07,TX,202607  ,47000,47500,46756,47340,466,0.99%,35769,-,-,47338,47353,49240,36972,,盤後,,
2026/07/07,TX,202608  ,47303,47450,45886,45982,-1162,-2.46%,3036,45978,5828,46016,46037,49470,41300,,一般,,
2026/07/07,TX,202608  ,47253,47703,47015,47598,454,0.96%,392,-,-,47584,47605,49470,41300,,盤後,,
2026/07/07,TX,202609  ,47537,47626,46220,46345,-1018,-2.15%,192,46243,1570,46229,46257,49651,24962,,一般,,
2026/07/07,TX,202609  ,47461,47942,47250,47710,347,0.73%,53,-,-,47787,47810,49651,24962,,盤後,,
2026/07/07,TX,202612  ,48100,48266,47155,47155,-946,-1.97%,56,47092,304,47077,47108,50228,27382,,一般,,
2026/07/07,TX,202612  ,48220,48677,48046,48569,468,0.97%,28,-,-,48533,48575,50228,27382,,盤後,,
2026/07/07,TX,202703  ,48990,-,-,48990,0,0.00%,2,47936,155,47917,47955,50802,32400,,一般,,
2026/07/07,TX,202703  ,-,-,-,-,-,-,0,-,-,49428,49468,50802,32400,,盤後,,
2026/07/07,TX,202706  ,48918,48918,48918,48918,-900,-1.81%,1,48709,19,48676,48742,51411,47571,,一般,,
2026/07/07,TX,202706  ,-,-,-,-,-,-,0,-,-,50248,50313,51411,47571,,盤後,,
2026/06/08,TX,202606/202607    ,66,66,2,30,-,-,103,-,-,28,35,136,-50,,一般,1293,
2026/06/08,TX,202606/202607    ,95,136,78,78,-,-,92,-,-,77,78,136,-50,,盤後,1353,
2026/06/08,TX,202606/202608    ,208,222,208,222,-,-,6,-,-,222,228,409,177,,一般,18,
2026/06/08,TX,202606/202608    ,392,409,389,409,-,-,55,-,-,121,429,409,177,,盤後,28,
2026/06/08,TX,202606/202609    ,452,469,452,469,-,-,28,-,-,431,440,604,-252,,一般,15,
2026/06/08,TX,202606/202609    ,569,604,569,604,-,-,114,-,-,300,605,604,-252,,盤後,65,
2026/06/08,TX,202606/202612    ,1096,1096,1096,1096,-,-,2,-,-,1083,1103,1320,50,,一般,2,
2026/06/08,TX,202606/202612    ,1320,1320,1320,1320,-,-,1,-,-,1000,1448,1320,50,,盤後,11,
2026/06/08,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,2025,2450,1400,330,,盤後,4,
2026/06/08,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,-,2347,1190,560,,盤後,2,
2026/06/08,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,831,-,339,329,,盤後,1,
2026/06/09,TX,202606/202607    ,50,66,43,60,-,-,719,-,-,59,64,136,-50,,一般,1357,
2026/06/09,TX,202606/202607    ,31,42,31,42,-,-,15,-,-,45,52,136,-50,,盤後,576,
2026/06/09,TX,202606/202608    ,210,219,210,219,-,-,3,-,-,220,230,409,177,,一般,11,
2026/06/09,TX,202606/202608    ,194,194,181,193,-,-,16,-,-,186,209,409,177,,盤後,4,
2026/06/09,TX,202606/202609    ,408,427,408,425,-,-,23,-,-,422,432,604,-252,,一般,1,
2026/06/09,TX,202606/202609    ,416,416,401,403,-,-,15,-,-,394,407,604,-252,,盤後,8,
2026/06/09,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1038,1061,1320,50,,一般,1,
2026/06/09,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1005,1066,1320,50,,盤後,2,
2026/06/09,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1675,1930,1400,330,,一般,1,
2026/06/09,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,-,219,-,-,,盤後,5,
2026/06/10,TX,202606/202607    ,62,64,18,46,-,-,2293,-,-,37,43,136,-50,,一般,2168,
2026/06/10,TX,202606/202607    ,71,74,47,49,-,-,84,-,-,66,75,136,-50,,盤後,2050,
2026/06/10,TX,202606/202608    ,221,221,221,221,-,-,2,-,-,228,241,409,177,,一般,25,
2026/06/10,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,221,316,409,177,,盤後,34,
2026/06/10,TX,202606/202609    ,435,435,405,413,-,-,79,-,-,408,415,604,-252,,一般,7,
2026/06/10,TX,202606/202609    ,423,455,423,455,-,-,4,-,-,415,577,604,-252,,盤後,8,
2026/06/10,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1002,1059,1320,50,,一般,5,
2026/06/10,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,970,1150,1320,50,,盤後,8,
2026/06/10,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1680,1960,1400,330,,一般,1,
2026/06/10,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1700,2020,1400,330,,盤後,2,
2026/06/10,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,166,207,-,-,,一般,2,
2026/06/10,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,166,269,-,-,,盤後,14,
2026/06/10,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,171,257,-,-,,盤後,1,
2026/06/10,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,666,-,339,329,,一般,1,
2026/06/11,TX,202606/202607    ,25,90,6,68,-,-,3215,-,-,65,67,136,-50,,一般,3287,
2026/06/11,TX,202606/202607    ,33,33,18,19,-,-,78,-,-,21,30,136,-50,,盤後,1612,
2026/06/11,TX,202606/202608    ,191,193,191,193,-,-,5,-,-,192,421,409,177,,一般,49,
2026/06/11,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,189,206,409,177,,盤後,47,
2026/06/11,TX,202606/202609    ,383,383,347,353,-,-,145,-,-,349,356,604,-252,,一般,19,
2026/06/11,TX,202606/202609    ,388,388,388,388,-,-,1,-,-,376,401,604,-252,,盤後,45,
2026/06/11,TX,202606/202612    ,993,994,970,970,-,-,4,-,-,965,987,1320,50,,一般,6,
2026/06/11,TX,202606/202612    ,1045,1045,999,999,-,-,4,-,-,985,1050,1320,50,,盤後,16,
2026/06/11,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1700,1920,1400,330,,盤後,2,
2026/06/11,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,143,189,182,182,,一般,34,
2026/06/11,TX,202607/202608    ,182,182,182,182,-,-,4,-,-,161,259,182,182,,盤後,0,
2026/06/11,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1669,1919,1190,560,,盤後,6,
2026/06/11,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,156,219,-,-,,盤後,2,
2026/06/11,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,627,266,104,,一般,1,
2026/06/12,TX,202606/202607    ,34,105,33,98,-,-,5128,-,-,98,102,136,-50,,一般,5480,
2026/06/12,TX,202606/202607    ,60,66,24,36,-,-,145,-,-,32,38,136,-50,,盤後,1555,
2026/06/12,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,219,231,409,145,,一般,32,
2026/06/12,TX,202606/202608    ,176,176,145,145,-,-,6,-,-,130,157,409,145,,盤後,56,
2026/06/12,TX,202606/202609    ,300,381,300,381,-,-,30,-,-,392,400,604,-252,,一般,5,
2026/06/12,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,260,329,604,-252,,盤後,23,
2026/06/12,TX,202606/202612    ,972,977,972,977,-,-,2,-,-,980,999,1320,50,,一般,7,
2026/06/12,TX,202606/202612    ,976,976,976,976,-,-,1,-,-,844,942,1320,50,,盤後,9,
2026/06/12,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1620,1885,1400,330,,盤後,1,
2026/06/12,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,121,219,182,182,,一般,12,
2026/06/12,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,100,-,182,182,,盤後,3,
2026/06/12,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,133,-,-,-,,一般,1,
2026/06/15,TX,202606/202607    ,88,223,71,219,-,-,32649,-,-,213,219,223,-50,,一般,6063,
2026/06/15,TX,202606/202607    ,98,98,68,80,-,-,189,-,-,82,91,136,-50,,盤後,2000,
2026/06/15,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,315,499,409,145,,一般,7,
2026/06/15,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,180,209,409,145,,盤後,7,
2026/06/15,TX,202606/202609    ,377,377,377,377,-,-,1,-,-,450,650,604,-252,,一般,20,
2026/06/15,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,325,374,604,-252,,盤後,9,
2026/06/15,TX,202606/202612    ,995,995,995,995,-,-,1,-,-,976,1499,1320,50,,一般,8,
2026/06/15,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,950,990,1320,50,,盤後,2,
2026/06/15,TX,202607/202608    ,134,134,134,134,-,-,1,-,-,147,157,182,134,,一般,11,
2026/06/15,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,90,-,182,182,,盤後,6,
2026/06/15,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,275,294,249,174,,一般,31,
2026/06/15,TX,202607/202612    ,877,877,877,877,-,-,1,-,-,864,874,877,877,,一般,12,
2026/06/15,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,盤後,4,
2026/06/15,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,121,-,-,-,,一般,2,
2026/06/15,TX,202608/202703    ,-,-,-,-,-,-,0,-,-,1521,1698,-,-,,盤後,1,
2026/06/16,TX,202606/202607    ,195,201,41,72,-,-,25868,-,-,74,76,223,-50,,一般,9810,
2026/06/16,TX,202606/202607    ,206,212,179,187,-,-,190,-,-,185,190,223,-50,,盤後,1970,
2026/06/16,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,163,569,409,145,,一般,3,
2026/06/16,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,361,450,409,145,,盤後,2,
2026/06/16,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,488,650,604,-252,,盤後,8,
2026/06/16,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,800,1640,1320,50,,一般,2,
2026/06/16,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1060,1500,1320,50,,盤後,4,
2026/06/16,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1940,2200,1400,330,,盤後,1,
2026/06/16,TX,202607/202608    ,285,285,267,271,-,-,7,-,-,264,275,285,134,,一般,46,
2026/06/16,TX,202607/202608    ,215,219,200,219,-,-,12,-,-,190,236,219,134,,盤後,11,
2026/06/16,TX,202607/202609    ,430,430,430,430,-,-,2,-,-,434,447,430,174,,一般,8,
2026/06/16,TX,202607/202609    ,325,325,325,325,-,-,1,-,-,298,398,325,174,,盤後,9,
2026/06/16,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1048,1070,877,877,,一般,6,
2026/06/16,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,888,1040,877,877,,盤後,15,
2026/06/16,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1851,1875,1190,560,,一般,1,
2026/06/16,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1746,-,1190,560,,盤後,6,
2026/06/16,TX,202608/202609    ,121,121,121,121,-,-,1,-,-,102,-,121,121,,盤後,4,
2026/06/17,TX,202606/202607    ,107,277,81,277,-,-,3219,-,-,250,491,277,-50,,一般,6653,
2026/06/17,TX,202606/202607    ,37,121,34,110,-,-,300,-,-,120,130,223,-50,,盤後,2940,
2026/06/17,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-,-,604,-252,,一般,2,
2026/06/17,TX,202607/202608    ,248,248,242,242,-,-,4,-,-,226,239,285,134,,一般,25,
2026/06/17,TX,202607/202608    ,258,261,258,261,-,-,3,-,-,222,260,285,134,,盤後,23,
2026/06/17,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,435,446,430,174,,一般,4,
2026/06/17,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,427,446,430,174,,盤後,1,
2026/06/17,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1055,1071,877,877,,一般,4,
2026/06/17,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,980,1080,877,877,,盤後,3,
2026/06/17,TX,202608/202609    ,199,199,199,199,-,-,5,-,-,-,247,199,121,,盤後,0,
2026/06/18,TX,202607/202608    ,227,228,218,228,-,-,59,-,-,224,230,285,134,,一般,301,
2026/06/18,TX,202607/202608    ,225,226,200,203,-,-,12,-,-,227,241,285,134,,盤後,177,
2026/06/18,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,425,431,430,174,,一般,41,
2026/06/18,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,404,436,430,174,,盤後,43,
2026/06/18,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1048,1054,877,877,,一般,18,
2026/06/18,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1010,1066,877,877,,盤後,13,
2026/06/18,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1849,1859,1840,560,,一般,4,
2026/06/18,TX,202607/202703    ,1840,1840,1840,1840,-,-,1,-,-,1822,1865,1840,560,,盤後,10,
2026/06/18,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2659,2680,-,-,,一般,2,
2026/06/18,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,-,219,199,121,,盤後,1,
2026/06/18,TX,202608/202703    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,盤後,1,
2026/06/22,TX,202607/202608    ,226,233,222,228,-,-,48,-,-,228,233,285,134,,一般,277,
2026/06/22,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,225,231,285,134,,盤後,108,
2026/06/22,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,431,436,430,174,,一般,26,
2026/06/22,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,424,431,430,174,,盤後,34,
2026/06/22,TX,202607/202612    ,1063,1063,1062,1062,-,-,3,-,-,1064,1070,1063,877,,一般,9,
2026/06/22,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1049,1075,877,877,,盤後,14,
2026/06/22,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1848,1867,1840,560,,盤後,3,
2026/06/22,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2721,2741,-,-,,一般,1,
2026/06/22,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,-,209,199,121,,一般,4,
2026/06/23,TX,202607/202608    ,305,305,282,286,-,-,17,-,-,277,284,305,134,,一般,590,
2026/06/23,TX,202607/202608    ,242,280,242,280,-,-,9,-,-,293,306,285,134,,盤後,154,
2026/06/23,TX,202607/202609    ,520,532,515,515,-,-,204,-,-,518,520,532,174,,一般,27,
2026/06/23,TX,202607/202609    ,437,437,437,437,-,-,1,-,-,501,545,437,174,,盤後,35,
2026/06/23,TX,202607/202612    ,1225,1225,1225,1225,-,-,1,-,-,1245,1259,1225,877,,一般,4,
2026/06/23,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1136,1172,1063,877,,盤後,12,
2026/06/23,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2059,2074,1840,560,,一般,2,
2026/06/23,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1939,2012,1840,560,,盤後,1,
2026/06/23,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2819,2857,-,-,,一般,3,
2026/06/23,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,-,277,200,121,,一般,6,
2026/06/23,TX,202608/202609    ,200,200,200,200,-,-,3,-,-,-,-,200,121,,盤後,0,
2026/06/24,TX,202607/202608    ,294,298,269,269,-,-,60,-,-,268,278,305,134,,一般,806,
2026/06/24,TX,202607/202608    ,295,295,295,295,-,-,1,-,-,289,296,305,134,,盤後,392,
2026/06/24,TX,202607/202609    ,529,529,503,503,-,-,54,-,-,496,504,532,174,,一般,87,
2026/06/24,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,517,528,532,174,,盤後,138,
2026/06/24,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1276,1284,1225,877,,一般,8,
2026/06/24,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1261,1300,1225,877,,盤後,4,
2026/06/24,TX,202607/202703    ,2101,2101,2100,2100,-,-,2,-,-,2096,2144,2101,560,,一般,2,
2026/06/24,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2070,2110,1840,560,,盤後,4,
2026/06/24,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2865,2929,-,-,,一般,6,
2026/06/24,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2840,3018,-,-,,盤後,10,
2026/06/24,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,100,242,240,121,,一般,1,
2026/06/24,TX,202608/202609    ,240,240,240,240,-,-,4,-,-,203,288,240,121,,盤後,0,
2026/06/24,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,一般,1,
2026/06/24,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,888,-,-,,盤後,1,
2026/06/25,TX,202607/202608    ,262,267,243,243,-,-,22,-,-,245,251,305,134,,一般,477,
2026/06/25,TX,202607/202608    ,284,284,284,284,-,-,1,-,-,264,277,305,134,,盤後,546,
2026/06/25,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,485,494,532,174,,一般,36,
2026/06/25,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,490,509,532,174,,盤後,112,
2026/06/25,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1311,1320,1225,877,,一般,1,
2026/06/25,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1280,1400,1225,877,,盤後,5,
2026/06/25,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2106,2240,2101,560,,盤後,2,
2026/06/25,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2946,2980,-,-,,一般,1,
2026/06/25,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2930,2990,-,-,,盤後,4,
2026/06/25,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,821,-,339,329,,盤後,1,
2026/06/26,TX,202607/202608    ,269,269,231,239,-,-,144,-,-,235,241,305,134,,一般,568,
2026/06/26,TX,202607/202608    ,279,279,279,279,-,-,1,-,-,265,272,305,134,,盤後,869,
2026/06/26,TX,202607/202609    ,507,507,450,450,-,-,69,-,-,449,450,532,174,,一般,37,
2026/06/26,TX,202607/202609    ,486,486,486,486,-,-,1,-,-,503,512,532,174,,盤後,100,
2026/06/26,TX,202607/202612    ,1355,1359,1316,1316,-,-,14,-,-,1305,1316,1359,877,,一般,5,
2026/06/26,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1330,1360,1225,877,,盤後,13,
2026/06/26,TX,202607/202703    ,2316,2316,2179,2179,-,-,6,-,-,2156,2216,2316,560,,一般,3,
2026/06/26,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2155,2190,2101,560,,盤後,2,
2026/06/26,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2961,3030,-,-,,一般,6,
2026/06/26,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,-,259,240,121,,盤後,1,
2026/06/26,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,444,886,266,104,,一般,2,
2026/06/26,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,444,836,266,104,,盤後,3,
2026/06/26,TX,202612/202703    ,836,836,836,836,-,-,1,-,-,836,-,836,329,,盤後,1,
2026/06/26,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,854,-,-,,一般,2,
2026/06/26,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,819,-,-,,盤後,1,
2026/06/29,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,220,226,305,134,,一般,487,
2026/06/29,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,231,239,305,134,,盤後,306,
2026/06/29,TX,202607/202609    ,435,435,426,428,-,-,56,-,-,424,430,532,174,,一般,30,
2026/06/29,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,431,459,532,174,,盤後,69,
2026/06/29,TX,202607/202612    ,1294,1294,1290,1290,-,-,2,-,-,1275,1285,1359,877,,一般,3,
2026/06/29,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1300,1326,1359,877,,盤後,1,
2026/06/29,TX,202607/202703    ,2146,2146,2145,2145,-,-,2,-,-,2126,2138,2316,560,,一般,0,
2026/06/29,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2985,3024,-,-,,一般,2,
2026/06/29,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2985,3070,-,-,,盤後,1,
2026/06/30,TX,202607/202608    ,228,228,208,213,-,-,16,-,-,213,219,305,134,,一般,456,
2026/06/30,TX,202607/202608    ,233,234,220,222,-,-,9,-,-,222,229,305,134,,盤後,320,
2026/06/30,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,415,421,532,174,,一般,45,
2026/06/30,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,421,430,532,174,,盤後,30,
2026/06/30,TX,202607/202612    ,1259,1259,1259,1259,-,-,1,-,-,1233,1260,1359,877,,一般,8,
2026/06/30,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1260,1281,1359,877,,盤後,2,
2026/06/30,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2105,2116,2316,560,,一般,17,
2026/06/30,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2123,2140,2316,560,,盤後,1,
2026/06/30,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2963,3001,-,-,,一般,6,
2026/06/30,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2970,3040,-,-,,盤後,2,
2026/06/30,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,-,836,329,,一般,5,
2026/06/30,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,853,-,836,329,,盤後,1,
2026/07/01,TX,202607/202608    ,212,212,201,202,-,-,3,-,-,200,205,305,134,,一般,584,
2026/07/01,TX,202607/202608    ,209,209,209,209,-,-,1,-,-,203,209,305,134,,盤後,254,
2026/07/01,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,403,409,532,174,,一般,32,
2026/07/01,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,395,408,532,174,,盤後,27,
2026/07/01,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1199,1209,1359,877,,一般,3,
2026/07/01,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1190,1220,1359,877,,盤後,4,
2026/07/01,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2080,2100,2316,560,,盤後,18,
2026/07/01,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2891,2939,-,-,,一般,2,
2026/07/01,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2890,2960,-,-,,盤後,14,
2026/07/01,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,-,2781,-,-,,盤後,1,
2026/07/01,TX,202703/202706    ,-,-,-,-,-,-,0,-,-,-,877,-,-,,盤後,2,
2026/07/02,TX,202607/202608    ,233,234,199,200,-,-,190,-,-,199,205,305,134,,一般,445,
2026/07/02,TX,202607/202608    ,204,225,204,225,-,-,22,-,-,226,233,305,134,,盤後,404,
2026/07/02,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,404,411,532,174,,一般,62,
2026/07/02,TX,202607/202609    ,411,411,411,411,-,-,1,-,-,412,422,532,174,,盤後,40,
2026/07/02,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1202,1210,1359,877,,一般,5,
2026/07/02,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1213,1264,1359,877,,盤後,8,
2026/07/02,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2107,2121,2316,560,,一般,2,
2026/07/02,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2105,2133,2316,560,,盤後,1,
2026/07/02,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2905,2945,-,-,,一般,1,
2026/07/02,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2917,2985,-,-,,盤後,2,
2026/07/03,TX,202607/202608    ,216,216,203,203,-,-,68,-,-,208,215,305,134,,一般,552,
2026/07/03,TX,202607/202608    ,220,227,205,227,-,-,3,-,-,222,232,305,134,,盤後,566,
2026/07/03,TX,202607/202609    ,417,417,410,410,-,-,11,-,-,408,415,532,174,,一般,27,
2026/07/03,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,417,427,532,174,,盤後,48,
2026/07/03,TX,202607/202612    ,1221,1221,1215,1215,-,-,4,-,-,1191,1200,1359,877,,一般,3,
2026/07/03,TX,202607/202612    ,1217,1217,1217,1217,-,-,1,-,-,1213,1251,1359,877,,盤後,7,
2026/07/03,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,2105,2137,2316,560,,盤後,1,
2026/07/03,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2912,2953,-,-,,一般,1,
2026/07/03,TX,202607/202706    ,-,-,-,-,-,-,0,-,-,2915,2984,-,-,,盤後,4,
2026/07/03,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,0,219,240,121,,盤後,1,
2026/07/06,TX,202607/202608    ,220,269,220,269,-,-,673,-,-,264,270,305,134,,一般,982,
2026/07/06,TX,202607/202608    ,215,218,212,215,-,-,14,-,-,217,222,305,134,,盤後,287,
2026/07/06,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,469,476,532,174,,一般,62,
2026/07/06,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,412,420,532,174,,盤後,19,
2026/07/06,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1213,1220,1359,877,,一般,7,
2026/07/06,TX,202607/202612    ,-,-,-,-,-,-,0,-,-,1186,1220,1359,877,,盤後,2,
2026/07/06,TX,202607/202703    ,2096,2096,2096,2096,-,-,1,-,-,2080,2110,2316,560,,盤後,2,
2026/07/06,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,203,-,240,121,,一般,1,
2026/07/06,TX,202608/202706    ,-,-,-,-,-,-,0,-,-,2683,-,-,-,,盤後,1,
2026/07/07,TX,202607/202608    ,269,306,254,264,-,-,1300,-,-,263,264,306,134,,一般,1481,
2026/07/07,TX,202607/202608    ,252,252,220,228,-,-,24,-,-,246,252,305,134,,盤後,280,
