交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/06/05,TX,202607  ,45750,45863,44752,45284,-1081,-2.33%,1462,45317,3971,45281,45309,47013,36972,,一般,,
2026/06/05,TX,202607  ,46446,46615,45593,46438,73,0.16%,928,-,-,46397,46442,47013,36972,,盤後,,
2026/06/05,TX,202608  ,45943,45974,45057,45649,-990,-2.12%,40,45578,221,45561,45596,47155,41460,,一般,,
2026/06/05,TX,202608  ,46639,46777,46008,46689,50,0.11%,16,-,-,46663,46723,47155,41460,,盤後,,
2026/06/05,TX,202609  ,46048,46267,45416,45880,-950,-2.03%,30,45763,809,45749,45777,47399,24962,,一般,,
2026/06/05,TX,202609  ,46741,46741,46188,46188,-642,-1.37%,16,-,-,46861,46923,47399,24962,,盤後,,
2026/06/05,TX,202612  ,46923,46952,46190,46952,-538,-1.13%,8,46459,279,46434,46484,47877,27382,,一般,,
2026/06/05,TX,202612  ,47366,47678,47269,47678,188,0.40%,4,-,-,47441,47592,47877,27382,,盤後,,
2026/06/05,TX,202703  ,47200,47200,47200,47200,-1079,-2.23%,1,47334,159,47203,47465,48300,32400,,一般,,
2026/06/05,TX,202703  ,48200,48200,47700,47700,-579,-1.20%,21,-,-,48321,48543,48300,32400,,盤後,,
2026/05/11,TX,202605/202606    ,131,131,120,120,-,-,439,-,-,121,124,140,-39,,一般,793,
2026/05/11,TX,202605/202606    ,136,136,136,136,-,-,1,-,-,127,131,140,-39,,盤後,438,
2026/05/11,TX,202605/202607    ,165,165,151,151,-,-,66,-,-,150,152,165,-12,,一般,76,
2026/05/11,TX,202605/202607    ,165,165,165,165,-,-,4,-,-,164,169,165,-12,,盤後,65,
2026/05/11,TX,202605/202609    ,317,317,307,307,-,-,24,-,-,307,311,320,-70,,一般,15,
2026/05/11,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,310,320,320,-70,,盤後,20,
2026/05/11,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,735,745,766,323,,一般,29,
2026/05/11,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,757,787,766,323,,盤後,22,
2026/05/11,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1160,1330,889,555,,一般,11,
2026/05/11,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,-,1200,330,330,,一般,1,
2026/05/11,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1197,1410,330,330,,盤後,1,
2026/05/12,TX,202605/202606    ,115,123,113,122,-,-,99,-,-,122,125,140,-39,,一般,1356,
2026/05/12,TX,202605/202606    ,124,124,115,120,-,-,137,-,-,116,120,140,-39,,盤後,423,
2026/05/12,TX,202605/202607    ,142,142,125,125,-,-,54,-,-,124,125,165,-12,,一般,147,
2026/05/12,TX,202605/202607    ,155,155,152,152,-,-,10,-,-,147,152,165,-12,,盤後,55,
2026/05/12,TX,202605/202609    ,303,303,299,300,-,-,3,-,-,299,301,320,-70,,一般,31,
2026/05/12,TX,202605/202609    ,310,310,309,309,-,-,3,-,-,308,311,320,-70,,盤後,16,
2026/05/12,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,737,743,766,323,,一般,16,
2026/05/12,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,726,745,766,323,,盤後,13,
2026/05/12,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1191,1320,889,555,,一般,2,
2026/05/12,TX,202606/202607    ,11,11,11,11,-,-,1,-,-,0,-,50,-50,,一般,82,
2026/05/12,TX,202606/202607    ,50,50,50,50,-,-,1,-,-,0,500,50,-50,,盤後,1,
2026/05/12,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1070,-,330,330,,一般,3,
2026/05/13,TX,202605/202606    ,122,123,112,116,-,-,328,-,-,116,119,140,-39,,一般,1443,
2026/05/13,TX,202605/202606    ,122,132,118,132,-,-,128,-,-,125,130,140,-39,,盤後,1094,
2026/05/13,TX,202605/202607    ,134,134,130,130,-,-,7,-,-,120,123,165,-12,,一般,91,
2026/05/13,TX,202605/202607    ,141,141,141,141,-,-,1,-,-,133,140,165,-12,,盤後,102,
2026/05/13,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,279,284,320,-70,,一般,32,
2026/05/13,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,299,309,320,-70,,盤後,26,
2026/05/13,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,701,709,766,323,,一般,13,
2026/05/13,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,736,748,766,323,,盤後,26,
2026/05/13,TX,202606/202607    ,10,10,5,5,-,-,24,-,-,4,7,50,-50,,一般,38,
2026/05/13,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,6,-,50,-50,,盤後,4,
2026/05/14,TX,202605/202606    ,114,132,114,122,-,-,2096,-,-,119,122,140,-39,,一般,1262,
2026/05/14,TX,202605/202606    ,119,119,116,116,-,-,2,-,-,112,117,140,-39,,盤後,774,
2026/05/14,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,118,122,165,-12,,一般,77,
2026/05/14,TX,202605/202607    ,123,123,123,123,-,-,1,-,-,112,124,165,-12,,盤後,90,
2026/05/14,TX,202605/202609    ,272,272,272,272,-,-,1,-,-,285,293,320,-70,,一般,13,
2026/05/14,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,278,290,320,-70,,盤後,10,
2026/05/14,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,713,724,766,323,,一般,7,
2026/05/14,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,693,723,766,323,,盤後,7,
2026/05/14,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1180,1295,1300,555,,一般,1,
2026/05/14,TX,202605/202703    ,1300,1300,1300,1300,-,-,1,-,-,1170,1300,1300,555,,盤後,1,
2026/05/14,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-9,-,50,-50,,一般,23,
2026/05/14,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,0,-,50,-50,,盤後,15,
2026/05/14,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,980,1168,330,330,,一般,1,
2026/05/14,TX,202607/202703    ,1190,1190,1190,1190,-,-,1,-,-,-,-,1190,560,,盤後,0,
2026/05/15,TX,202605/202606    ,123,191,119,173,-,-,8079,-,-,171,176,191,-39,,一般,3116,
2026/05/15,TX,202605/202606    ,123,124,118,122,-,-,49,-,-,120,124,140,-39,,盤後,1042,
2026/05/15,TX,202605/202607    ,130,130,124,126,-,-,103,-,-,125,129,165,-12,,一般,144,
2026/05/15,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,80,113,165,-12,,盤後,64,
2026/05/15,TX,202605/202609    ,276,291,276,291,-,-,7,-,-,330,345,320,-70,,一般,13,
2026/05/15,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,270,282,320,-70,,盤後,14,
2026/05/15,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,740,792,766,323,,一般,14,
2026/05/15,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,664,705,766,323,,盤後,19,
2026/05/15,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-56,98,50,-50,,一般,61,
2026/05/15,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-16,92,50,-50,,盤後,39,
2026/05/15,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,107,270,72,-252,,一般,1,
2026/05/15,TX,202607/202609    ,-,-,-,-,-,-,0,-,-,-,214,-,-,,一般,2,
2026/05/15,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,439,266,104,,一般,1,
2026/05/15,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,424,266,104,,盤後,2,
2026/05/15,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,432,-,339,329,,一般,2,
2026/05/15,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,431,-,339,329,,盤後,1,
2026/05/18,TX,202605/202606    ,187,205,148,167,-,-,28440,-,-,161,167,205,-39,,一般,9218,
2026/05/18,TX,202605/202606    ,195,205,188,205,-,-,28,-,-,194,205,205,-39,,盤後,1222,
2026/05/18,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,143,150,165,-12,,一般,177,
2026/05/18,TX,202605/202607    ,133,160,133,160,-,-,7,-,-,155,169,165,-12,,盤後,39,
2026/05/18,TX,202605/202609    ,360,360,360,360,-,-,6,-,-,340,369,360,-70,,一般,7,
2026/05/18,TX,202605/202609    ,320,320,320,320,-,-,2,-,-,320,400,320,-70,,盤後,3,
2026/05/18,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,760,840,766,323,,盤後,1,
2026/05/18,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1203,1450,1300,555,,盤後,3,
2026/05/18,TX,202606/202607    ,-42,-42,-42,-42,-,-,1,-,-,-43,4,50,-50,,一般,148,
2026/05/18,TX,202606/202607    ,-37,-21,-37,-25,-,-,5,-,-,-41,55,50,-50,,盤後,10,
2026/05/18,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,112,188,72,-252,,一般,12,
2026/05/18,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,112,-,72,-252,,盤後,2,
2026/05/18,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,630,645,350,50,,一般,5,
2026/05/18,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,-,-,350,50,,盤後,5,
2026/05/18,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1101,1249,330,330,,一般,1,
2026/05/18,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1066,1236,330,330,,盤後,4,
2026/05/18,TX,202607/202609    ,177,249,174,249,-,-,4,-,-,-,247,249,174,,盤後,0,
2026/05/18,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,489,266,104,,盤後,3,
2026/05/19,TX,202605/202606    ,176,209,132,143,-,-,25026,-,-,142,143,209,-39,,一般,10641,
2026/05/19,TX,202605/202606    ,161,192,156,175,-,-,117,-,-,175,181,205,-39,,盤後,2879,
2026/05/19,TX,202605/202607    ,146,160,139,160,-,-,25,-,-,138,230,165,-12,,一般,215,
2026/05/19,TX,202605/202607    ,160,160,160,160,-,-,15,-,-,156,168,165,-12,,盤後,57,
2026/05/19,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,360,510,360,-70,,一般,48,
2026/05/19,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,350,379,360,-70,,盤後,32,
2026/05/19,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,801,999,766,323,,一般,2,
2026/05/19,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,768,850,766,323,,盤後,6,
2026/05/19,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1371,1650,1300,555,,一般,1,
2026/05/19,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1298,1649,1300,555,,盤後,8,
2026/05/19,TX,202606/202607    ,-33,-1,-35,-1,-,-,9,-,-,-22,-4,50,-50,,一般,161,
2026/05/19,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,-40,60,50,-50,,盤後,36,
2026/05/19,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,206,218,72,-252,,一般,47,
2026/05/19,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,-,-,72,-252,,盤後,27,
2026/05/19,TX,202606/202612    ,682,682,682,682,-,-,1,-,-,700,718,682,50,,一般,4,
2026/05/19,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,-,-,350,50,,盤後,4,
2026/05/19,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1228,1449,330,330,,一般,1,
2026/05/19,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1129,1315,330,330,,盤後,3,
2026/05/19,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,-,478,266,104,,盤後,1,
2026/05/19,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,456,728,339,329,,一般,1,
2026/05/19,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,463,-,339,329,,盤後,3,
2026/05/20,TX,202605/202606    ,167,167,24,31,-,-,2206,-,-,-50,80,209,-39,,一般,6053,
2026/05/20,TX,202605/202606    ,128,196,128,167,-,-,199,-,-,160,171,209,-39,,盤後,2770,
2026/05/20,TX,202605/202607    ,-,-,-,-,-,-,0,-,-,174,246,165,-12,,盤後,27,
2026/05/20,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,-,-,360,-70,,一般,18,
2026/05/20,TX,202605/202609    ,-,-,-,-,-,-,0,-,-,350,449,360,-70,,盤後,6,
2026/05/20,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,-,-,766,323,,一般,20,
2026/05/20,TX,202605/202612    ,-,-,-,-,-,-,0,-,-,795,1020,766,323,,盤後,1,
2026/05/20,TX,202605/202703    ,-,-,-,-,-,-,0,-,-,1260,1630,1300,555,,盤後,8,
2026/05/20,TX,202606/202607    ,16,52,14,52,-,-,19,-,-,45,53,52,-50,,一般,48,
2026/05/20,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,0,29,50,-50,,盤後,49,
2026/05/20,TX,202606/202609    ,271,272,269,269,-,-,21,-,-,269,270,272,-252,,一般,31,
2026/05/20,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,221,275,72,-252,,盤後,13,
2026/05/20,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,788,801,682,50,,一般,28,
2026/05/20,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,720,-,682,50,,盤後,1,
2026/05/20,TX,202606/202703    ,1400,1400,1400,1400,-,-,1,-,-,1305,1550,1400,330,,一般,0,
2026/05/20,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,997,1550,330,330,,盤後,1,
2026/05/20,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1034,1420,1190,560,,盤後,3,
2026/05/21,TX,202606/202607    ,8,8,-10,-8,-,-,206,-,-,-6,-1,52,-50,,一般,342,
2026/05/21,TX,202606/202607    ,49,49,3,10,-,-,56,-,-,7,12,52,-50,,盤後,269,
2026/05/21,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,170,258,-,-,,一般,18,
2026/05/21,TX,202606/202609    ,229,238,224,236,-,-,37,-,-,240,250,272,-252,,一般,12,
2026/05/21,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,210,245,272,-252,,盤後,19,
2026/05/21,TX,202606/202612    ,733,733,733,733,-,-,1,-,-,738,745,733,50,,一般,3,
2026/05/21,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,720,770,682,50,,盤後,5,
2026/05/21,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1323,1418,1400,330,,一般,2,
2026/05/21,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1245,1450,1400,330,,盤後,2,
2026/05/21,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,162,187,-,-,,一般,31,
2026/05/21,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1249,1442,1190,560,,盤後,1,
2026/05/21,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,521,758,339,329,,盤後,1,
2026/05/22,TX,202606/202607    ,4,4,-4,-4,-,-,14,-,-,-4,1,52,-50,,一般,384,
2026/05/22,TX,202606/202607    ,1,6,-1,4,-,-,36,-,-,-1,4,52,-50,,盤後,372,
2026/05/22,TX,202606/202608    ,184,184,181,181,-,-,6,-,-,147,160,190,177,,一般,8,
2026/05/22,TX,202606/202608    ,177,190,177,185,-,-,9,-,-,160,196,190,177,,盤後,21,
2026/05/22,TX,202606/202609    ,242,243,242,243,-,-,6,-,-,240,246,272,-252,,一般,32,
2026/05/22,TX,202606/202609    ,258,258,255,256,-,-,10,-,-,245,262,272,-252,,盤後,8,
2026/05/22,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,730,740,733,50,,一般,7,
2026/05/22,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,736,774,733,50,,盤後,10,
2026/05/22,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1330,1430,1400,330,,盤後,2,
2026/05/22,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,160,207,-,-,,盤後,1,
2026/05/22,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1325,1421,1190,560,,一般,1,
2026/05/22,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1329,1427,1190,560,,盤後,1,
2026/05/25,TX,202606/202607    ,3,10,2,2,-,-,264,-,-,1,6,52,-50,,一般,310,
2026/05/25,TX,202606/202607    ,8,8,7,7,-,-,6,-,-,4,9,52,-50,,盤後,274,
2026/05/25,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,175,192,190,177,,一般,21,
2026/05/25,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,154,172,190,177,,盤後,8,
2026/05/25,TX,202606/202609    ,256,256,255,255,-,-,4,-,-,263,268,272,-252,,一般,29,
2026/05/25,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,250,260,272,-252,,盤後,29,
2026/05/25,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,751,759,733,50,,一般,25,
2026/05/25,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,751,760,733,50,,盤後,32,
2026/05/25,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1343,1399,1190,560,,一般,3,
2026/05/25,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1335,1413,1190,560,,盤後,2,
2026/05/25,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,一般,7,
2026/05/25,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,83,-,-,-,,盤後,7,
2026/05/26,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,0,3,52,-50,,一般,313,
2026/05/26,TX,202606/202607    ,6,6,4,4,-,-,8,-,-,0,4,52,-50,,盤後,161,
2026/05/26,TX,202606/202608    ,185,185,185,185,-,-,1,-,-,184,191,190,177,,一般,6,
2026/05/26,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,175,186,190,177,,盤後,27,
2026/05/26,TX,202606/202609    ,275,275,275,275,-,-,3,-,-,270,273,275,-252,,一般,23,
2026/05/26,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,263,271,272,-252,,盤後,20,
2026/05/26,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,764,774,733,50,,一般,20,
2026/05/26,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,753,765,733,50,,盤後,16,
2026/05/27,TX,202606/202607    ,0,0,0,0,-,-,3,-,-,-5,0,52,-50,,一般,590,
2026/05/27,TX,202606/202607    ,-,-,-,-,-,-,0,-,-,0,5,52,-50,,盤後,210,
2026/05/27,TX,202606/202608    ,185,187,184,184,-,-,10,-,-,183,185,190,177,,一般,20,
2026/05/27,TX,202606/202608    ,189,189,186,186,-,-,10,-,-,187,198,190,177,,盤後,22,
2026/05/27,TX,202606/202609    ,291,291,279,283,-,-,15,-,-,288,291,292,-252,,一般,33,
2026/05/27,TX,202606/202609    ,277,292,277,292,-,-,5,-,-,287,318,292,-252,,盤後,7,
2026/05/27,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,799,805,793,50,,一般,43,
2026/05/27,TX,202606/202612    ,777,793,777,793,-,-,6,-,-,784,818,793,50,,盤後,28,
2026/05/27,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1405,1470,1400,330,,盤後,3,
2026/05/27,TX,202607/202703    ,-,-,-,-,-,-,0,-,-,1411,-,1190,560,,一般,1,
2026/05/28,TX,202606/202607    ,6,6,4,5,-,-,10,-,-,5,10,52,-50,,一般,703,
2026/05/28,TX,202606/202607    ,0,0,0,0,-,-,1,-,-,2,8,52,-50,,盤後,495,
2026/05/28,TX,202606/202608    ,195,196,194,195,-,-,12,-,-,194,200,196,177,,一般,19,
2026/05/28,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,187,190,190,177,,盤後,15,
2026/05/28,TX,202606/202609    ,303,315,303,315,-,-,33,-,-,310,314,315,-252,,一般,13,
2026/05/28,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,295,312,292,-252,,盤後,17,
2026/05/28,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,830,834,793,50,,一般,15,
2026/05/28,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,807,827,793,50,,盤後,16,
2026/05/28,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1512,1660,1400,330,,一般,7,
2026/05/28,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,613,-,339,329,,盤後,1,
2026/05/29,TX,202606/202607    ,8,8,6,7,-,-,6,-,-,3,8,52,-50,,一般,431,
2026/05/29,TX,202606/202607    ,2,9,2,9,-,-,2,-,-,5,10,52,-50,,盤後,259,
2026/05/29,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,185,191,196,177,,一般,9,
2026/05/29,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,192,200,196,177,,盤後,11,
2026/05/29,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,309,316,315,-252,,一般,16,
2026/05/29,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,306,315,315,-252,,盤後,19,
2026/05/29,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,821,829,793,50,,一般,24,
2026/05/29,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,826,841,793,50,,盤後,9,
2026/05/29,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1505,1552,1400,330,,一般,2,
2026/05/29,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1520,1660,1400,330,,盤後,1,
2026/06/01,TX,202606/202607    ,12,21,9,21,-,-,74,-,-,20,24,52,-50,,一般,759,
2026/06/01,TX,202606/202607    ,9,9,9,9,-,-,1,-,-,13,17,52,-50,,盤後,370,
2026/06/01,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,248,258,196,177,,一般,16,
2026/06/01,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,210,275,196,177,,盤後,17,
2026/06/01,TX,202606/202609    ,332,381,332,381,-,-,44,-,-,382,387,381,-252,,一般,28,
2026/06/01,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,331,395,315,-252,,盤後,16,
2026/06/01,TX,202606/202612    ,855,858,855,858,-,-,7,-,-,922,933,858,50,,一般,33,
2026/06/01,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,850,900,793,50,,盤後,15,
2026/06/01,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1635,1750,1400,330,,一般,2,
2026/06/01,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,1560,1598,1400,330,,盤後,1,
2026/06/01,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,一般,2,
2026/06/01,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,盤後,2,
2026/06/01,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,113,-,-,-,,盤後,1,
2026/06/02,TX,202606/202607    ,31,33,31,33,-,-,9,-,-,26,31,52,-50,,一般,779,
2026/06/02,TX,202606/202607    ,22,29,22,29,-,-,5,-,-,23,29,52,-50,,盤後,434,
2026/06/02,TX,202606/202608    ,317,324,293,293,-,-,40,-,-,274,278,324,177,,一般,16,
2026/06/02,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,271,308,196,177,,盤後,26,
2026/06/02,TX,202606/202609    ,444,458,442,442,-,-,54,-,-,439,450,458,-252,,一般,2,
2026/06/02,TX,202606/202609    ,411,411,411,411,-,-,1,-,-,402,445,411,-252,,盤後,36,
2026/06/02,TX,202606/202612    ,1044,1045,1044,1045,-,-,2,-,-,1025,1034,1045,50,,一般,5,
2026/06/02,TX,202606/202612    ,992,992,992,992,-,-,1,-,-,927,1001,992,50,,盤後,9,
2026/06/02,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,-,299,-,-,,一般,1,
2026/06/02,TX,202607/202608    ,-,-,-,-,-,-,0,-,-,-,-,-,-,,盤後,2,
2026/06/02,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,123,-,-,-,,盤後,2,
2026/06/03,TX,202606/202607    ,22,42,22,41,-,-,275,-,-,32,37,52,-50,,一般,700,
2026/06/03,TX,202606/202607    ,21,21,21,21,-,-,2,-,-,15,21,52,-50,,盤後,439,
2026/06/03,TX,202606/202608    ,265,265,265,265,-,-,1,-,-,257,269,324,177,,一般,22,
2026/06/03,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,217,247,324,177,,盤後,30,
2026/06/03,TX,202606/202609    ,430,438,430,438,-,-,3,-,-,437,446,458,-252,,一般,9,
2026/06/03,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,402,437,458,-252,,盤後,8,
2026/06/03,TX,202606/202612    ,1024,1025,1024,1025,-,-,2,-,-,1017,1035,1045,50,,一般,7,
2026/06/03,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,940,1003,1045,50,,盤後,18,
2026/06/04,TX,202606/202607    ,58,61,58,61,-,-,4,-,-,61,65,61,-50,,一般,546,
2026/06/04,TX,202606/202607    ,49,51,49,51,-,-,18,-,-,50,55,52,-50,,盤後,390,
2026/06/04,TX,202606/202608    ,331,331,330,330,-,-,3,-,-,333,341,331,177,,一般,18,
2026/06/04,TX,202606/202608    ,277,277,277,277,-,-,2,-,-,280,310,324,177,,盤後,77,
2026/06/04,TX,202606/202609    ,520,520,519,519,-,-,5,-,-,523,532,520,-252,,一般,9,
2026/06/04,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,462,490,458,-252,,盤後,3,
2026/06/04,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1132,1181,1045,50,,一般,4,
2026/06/04,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1074,1114,1045,50,,盤後,6,
2026/06/04,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,166,-,-,-,,盤後,2,
2026/06/05,TX,202606/202607    ,93,97,85,89,-,-,167,-,-,88,94,109,-50,,一般,1057,
2026/06/05,TX,202606/202607    ,61,109,61,94,-,-,45,-,-,75,99,109,-50,,盤後,609,
2026/06/05,TX,202606/202608    ,391,391,380,380,-,-,24,-,-,368,381,391,177,,一般,16,
2026/06/05,TX,202606/202608    ,-,-,-,-,-,-,0,-,-,342,380,331,177,,盤後,14,
2026/06/05,TX,202606/202609    ,581,581,563,563,-,-,15,-,-,556,562,581,-252,,一般,14,
2026/06/05,TX,202606/202609    ,-,-,-,-,-,-,0,-,-,540,580,520,-252,,盤後,12,
2026/06/05,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1241,1269,1045,50,,一般,6,
2026/06/05,TX,202606/202612    ,-,-,-,-,-,-,0,-,-,1120,1249,1045,50,,盤後,4,
2026/06/05,TX,202606/202703    ,-,-,-,-,-,-,0,-,-,2000,2200,1400,330,,盤後,3,
2026/06/05,TX,202608/202609    ,-,-,-,-,-,-,0,-,-,181,-,-,-,,盤後,2,
